thread_id,email_id,quotation,quotation_code,email_final_code
467091,479249,"I'm not saying the discussion is useless, just that it's happening way too early compared to the other things we should work on.",neutral,civil
402510,413698,"If you can't explain and document it, then providing the knob is just fulfilling somebodys 'I want a pony' request.",neutral,civil
210458,210461,Q: Why is top-posting such a bad thing?,neutral,civil
391895,397649,"And even with this implementation, there's nothing stopping you from down-sizing the width of the coscheduled set to take out the idle vCPUs dynamically, cutting down on fragmentation.",neutral,civil
498594,574882,It's suggesting that this document was written with malicious intent and the purpose of deceiving someone.,neutral,civil
391895,397649,"c) light-weight task groups: don't allocate a runqueue for every CPU in the    system, when it is known that tasks in the task group will only ever run    on at most two CPUs, or so.",neutral,civil
207400,208102,"ok   ok - will have this in v2:  // SPDX-License-Identifier: GPL-2.0 // // Copyright (C) 2018 Gateworks Corporation // // This driver dispatches Linux input events for GSC interrupt events //    oops, did not mean to submit that   it was for original debugging and not needed - will remove   Yes, that makes sense.",neutral,civil
245912,245953,"On that note, is there a reason you are using regmap and not just accessing the hardware directly?",neutral,civil
402510,413768,"I was trying to guess your reasoning (cues in  presumably"" and a lot of question marks) since it wasn't clear to me  why is your position what it is.""",neutral,civil
170193,188751,"The idea here is to pass through struct_page and then the related vm_struct/vmap_area, which already has the information about the specific chunk of virtual memory.",neutral,civil
347183,349692,"I further notice that the work item is flushed on And before the work item is flushed, the HPD source is quiesced.",neutral,civil
222860,223039,And why can't you use DRM?,neutral,civil
216128,216133,Sorry for being dense.,neutral,civil
261866,263843,"The core uses a host lock (mmc_claim|release_host()) to serialize operations and commands, as to confirm to the SD/SDIO/(e)MMC specs.",neutral,civil
402510,413650,Obvious improvement was to allow  them to only dial down the i915.perf_event_paranoid setting.,neutral,civil
168169,173259,I am not sure I understand the purpose of this level here.,neutral,civil
391895,397649,Thank you for that.,neutral,civil
399771,400133,"A bool is particularly dangerous here, at least on some arches.",neutral,civil
169133,193114,"Looking at the patch, my first impression is it makes the code differ from STD-51 a little bit.",neutral,civil
372597,372959,"This patch was corrupted by your email client, for example it turned TAB characters into sequences of spaces.",neutral,civil
476403,478120,Then those tools are broken per the C spec.,neutral,civil
152625,157636,And the readability as a text is not hurt as well.,neutral,civil
368515,368789,I am happy adding it on top on your proposal.,neutral,civil
422694,423291,The big question is why you did not stop to think and consider  the context?,neutral,civil
521470,533953,"To be honest, I'd like to take a deeper look before merge this, btw I thought there was no hurry because of the RFC and I guess there are still some scp things that are missing.",neutral,civil
498594,574882,Care to explain why you are assuming this to be the case?,neutral,civil
391895,397649,"And even then, due to lock chaining, multiple enqueue/dequeue operations    on different CPUs can bubble up the shared part of the hierarchy in parallel.",neutral,civil
424089,424518,This is going to do bad things if the incoming addresses aren't suitably aligned.,neutral,civil
259276,259299,The usual reason for wanting m/udelay is that the timing must be exact.,neutral,civil
245912,245953,That way if the next ASPEED SoC happens to have PECI we don't need to update all of the help text :)   Nit: we use ASPEED instead of AST in the upstream kernel to distingush from the aspeed sdk drivers.,neutral,civil
541450,543076,"This will break because the application is passing a buffer that is larger than what the kernel expects, and rightly so.",neutral,civil
431048,432750,"This then leads my mental process down the path of the disclosures (from all of the companies that I do business with) that tell me what they are going to do with my personal information, such as my address.",neutral,civil
431048,432750,I am but an amateur in that field.,neutral,civil
391895,397649,"Hence, there is often only one user per lock even at higher levels.",neutral,civil
245912,245953,Can you rework it to make it more readable?,neutral,civil
210458,210459,Papering over compiler foolishness is not something I like to do in kernel code if at all possible...,neutral,civil
245912,245916,"You are trying to out smart"" the kernel by getting rid of a warning message that was explicitly put there for you to do something.""",neutral,civil
402510,413698,"Sure, and because you don't know you didn't bother to ask around and ignored the review request.",neutral,civil
391895,397649,It's just a bad idea.,neutral,civil
